time,performance
2019-01-01 08:05:00-07:00,2154.3308
2019-01-01 08:10:00-07:00,1372.2103
2019-01-01 08:15:00-07:00,1581.553
2019-01-01 08:20:00-07:00,1795.0553
2019-01-01 08:25:00-07:00,2007.5989
2019-01-01 08:30:00-07:00,2221.581
2019-01-01 08:35:00-07:00,2450.4014
2019-01-01 08:40:00-07:00,2666.6697
2019-01-01 08:45:00-07:00,2868.9675
2019-01-01 08:50:00-07:00,3083.608
2019-01-01 08:55:00-07:00,3287.2668
2019-01-01 09:00:00-07:00,2633.0222
2019-01-01 09:05:00-07:00,2806.6345
2019-01-01 09:10:00-07:00,1649.5547
2019-01-01 09:15:00-07:00,1775.1517
2019-01-01 09:20:00-07:00,2761.8733
2019-01-01 09:25:00-07:00,3868.0168
2019-01-01 09:30:00-07:00,6455.557
2019-01-01 09:35:00-07:00,4403.728
2019-01-01 09:40:00-07:00,6876.543
2019-01-01 09:45:00-07:00,7060.554
2019-01-01 09:50:00-07:00,7244.6904
2019-01-01 09:55:00-07:00,7426.8564
2019-01-01 10:00:00-07:00,7594.457
2019-01-01 10:05:00-07:00,7750.451
2019-01-01 10:10:00-07:00,7913.4834
2019-01-01 10:15:00-07:00,8070.908
2019-01-01 10:20:00-07:00,8215.173
2019-01-01 10:25:00-07:00,8345.09
2019-01-01 10:30:00-07:00,8485.649
2019-01-01 10:35:00-07:00,8625.219
2019-01-01 10:40:00-07:00,6455.292
2019-01-01 10:45:00-07:00,5939.0576
2019-01-01 10:50:00-07:00,5915.0776
2019-01-01 10:55:00-07:00,6551.37
2019-01-01 11:00:00-07:00,6308.307
2019-01-01 11:05:00-07:00,6804.4937
2019-01-01 11:10:00-07:00,7318.6924
2019-01-01 11:15:00-07:00,7428.5913
2019-01-01 11:20:00-07:00,7530.384
2019-01-01 11:25:00-07:00,7004.278
2019-01-01 11:30:00-07:00,6619.972
2019-01-01 11:35:00-07:00,9786.425
2019-01-01 11:40:00-07:00,9843.423
2019-01-01 11:45:00-07:00,9896.296
2019-01-01 11:50:00-07:00,9945.396
2019-01-01 11:55:00-07:00,9977.183
2019-01-01 12:00:00-07:00,10009.667
2019-01-01 12:05:00-07:00,10027.789
2019-01-01 12:10:00-07:00,10052.17
2019-01-01 12:15:00-07:00,10070.825
2019-01-01 12:20:00-07:00,10078.365
2019-01-01 12:25:00-07:00,10080.155
2019-01-01 12:30:00-07:00,10079.478
2019-01-01 12:35:00-07:00,10090.712
2019-01-01 12:40:00-07:00,10134.178
2019-01-01 12:45:00-07:00,10110.749
2019-01-01 12:50:00-07:00,10093.524
2019-01-01 12:55:00-07:00,10061.838
2019-01-01 13:00:00-07:00,10023.005
2019-01-01 13:05:00-07:00,9987.753
2019-01-01 13:10:00-07:00,9946.882
2019-01-01 13:15:00-07:00,9877.197
2019-01-01 13:20:00-07:00,9825.126
2019-01-01 13:25:00-07:00,9760.587
2019-01-01 13:30:00-07:00,9692.142
2019-01-01 13:35:00-07:00,9618.943
2019-01-01 13:40:00-07:00,9529.061
2019-01-01 13:45:00-07:00,9440.452
2019-01-01 13:50:00-07:00,9356.184
2019-01-01 13:55:00-07:00,9246.542
2019-01-01 14:00:00-07:00,9146.52
2019-01-01 14:05:00-07:00,9021.327
2019-01-01 14:10:00-07:00,8908.886
2019-01-01 14:15:00-07:00,8784.395
2019-01-01 14:20:00-07:00,8664.993
2019-01-01 14:25:00-07:00,8517.813
2019-01-01 14:30:00-07:00,8384.029
2019-01-01 14:35:00-07:00,8246.872
2019-01-01 14:40:00-07:00,8092.3296
2019-01-01 14:45:00-07:00,7938.9688
2019-01-01 14:50:00-07:00,7829.8535
2019-01-01 14:55:00-07:00,7655.9644
2019-01-01 15:00:00-07:00,7489.176
2019-01-01 15:05:00-07:00,7305.5635
2019-01-01 15:10:00-07:00,7117.455
2019-01-01 15:15:00-07:00,6922.667
2019-01-01 15:20:00-07:00,6719.47
2019-01-01 15:25:00-07:00,6514.989
2019-01-01 15:30:00-07:00,6309.231
2019-01-01 15:35:00-07:00,6099.299
2019-01-01 15:40:00-07:00,4384.78
2019-01-01 15:45:00-07:00,4466.2437
2019-01-01 15:50:00-07:00,4046.1228
2019-01-01 15:55:00-07:00,3599.0618
2019-01-01 16:00:00-07:00,3392.3933
2019-01-01 16:05:00-07:00,3175.336
2019-01-01 16:10:00-07:00,2957.0803
2019-01-01 16:15:00-07:00,2738.519
2019-01-01 16:20:00-07:00,2525.6758
2019-01-01 16:25:00-07:00,2309.1252
2019-01-01 16:30:00-07:00,2095.267
2019-01-01 16:35:00-07:00,1870.277
2019-01-01 16:40:00-07:00,1664.6129
2019-01-01 16:45:00-07:00,1445.829
2019-01-01 16:50:00-07:00,1230.421
2019-01-01 16:55:00-07:00,1016.4412
2019-01-01 17:00:00-07:00,830.5301
2019-01-01 17:05:00-07:00,614.89044
2019-01-01 17:10:00-07:00,387.09598
2019-01-01 17:15:00-07:00,182.23936
2019-01-01 17:20:00-07:00,278.96027
2019-01-01 17:25:00-07:00,0.0
2019-01-01 17:30:00-07:00,0.0
2019-01-01 17:35:00-07:00,0.0
2019-01-01 17:40:00-07:00,0.0
2019-01-01 17:45:00-07:00,0.0
2019-01-01 17:50:00-07:00,0.0
2019-01-01 17:55:00-07:00,0.0
2019-01-01 18:00:00-07:00,0.0
2019-01-01 18:05:00-07:00,0.0
2019-01-01 18:10:00-07:00,0.0
2019-01-01 18:15:00-07:00,0.0
2019-01-01 18:20:00-07:00,0.0
2019-01-01 18:25:00-07:00,0.0
2019-01-01 18:30:00-07:00,0.0
2019-01-01 18:35:00-07:00,0.0
2019-01-01 18:40:00-07:00,0.0
2019-01-01 18:45:00-07:00,0.0
2019-01-01 18:50:00-07:00,0.0
2019-01-01 18:55:00-07:00,0.0
2019-01-01 19:00:00-07:00,0.0
2019-01-01 19:05:00-07:00,0.0
2019-01-01 19:10:00-07:00,0.0
2019-01-01 19:15:00-07:00,0.0
2019-01-01 19:20:00-07:00,0.0
2019-01-01 19:25:00-07:00,0.0
2019-01-01 19:30:00-07:00,0.0
2019-01-01 19:35:00-07:00,0.0
2019-01-01 19:40:00-07:00,0.0
2019-01-01 19:45:00-07:00,0.0
2019-01-01 19:50:00-07:00,0.0
2019-01-01 19:55:00-07:00,0.0
2019-01-01 20:00:00-07:00,0.0
2019-01-01 20:05:00-07:00,0.0
2019-01-01 20:10:00-07:00,0.0
2019-01-01 20:15:00-07:00,0.0
2019-01-01 20:20:00-07:00,0.0
2019-01-01 20:25:00-07:00,0.0
2019-01-01 20:30:00-07:00,0.0
2019-01-01 20:35:00-07:00,0.0
2019-01-01 20:40:00-07:00,0.0
2019-01-01 20:45:00-07:00,0.0
2019-01-01 20:50:00-07:00,0.0
2019-01-01 20:55:00-07:00,0.0
2019-01-01 21:00:00-07:00,0.0
2019-01-01 21:05:00-07:00,0.0
2019-01-01 21:10:00-07:00,0.0
2019-01-01 21:15:00-07:00,0.0
2019-01-01 21:20:00-07:00,0.0
2019-01-01 21:25:00-07:00,0.0
2019-01-01 21:30:00-07:00,0.0
2019-01-01 21:35:00-07:00,0.0
2019-01-01 21:40:00-07:00,0.0
2019-01-01 21:45:00-07:00,0.0
2019-01-01 21:50:00-07:00,0.0
2019-01-01 21:55:00-07:00,0.0
2019-01-01 22:00:00-07:00,0.0
2019-01-01 22:05:00-07:00,0.0
2019-01-01 22:10:00-07:00,0.0
2019-01-01 22:15:00-07:00,0.0
2019-01-01 22:20:00-07:00,0.0
2019-01-01 22:25:00-07:00,0.0
2019-01-01 22:30:00-07:00,0.0
2019-01-01 22:35:00-07:00,0.0
2019-01-01 22:40:00-07:00,0.0
2019-01-01 22:45:00-07:00,0.0
2019-01-01 22:50:00-07:00,0.0
2019-01-01 22:55:00-07:00,0.0
2019-01-01 23:00:00-07:00,0.0
2019-01-01 23:05:00-07:00,0.0
2019-01-01 23:10:00-07:00,0.0
2019-01-01 23:15:00-07:00,0.0
2019-01-01 23:20:00-07:00,0.0
2019-01-01 23:25:00-07:00,0.0
2019-01-01 23:30:00-07:00,0.0
2019-01-01 23:35:00-07:00,0.0
2019-01-01 23:40:00-07:00,0.0
2019-01-01 23:45:00-07:00,0.0
2019-01-01 23:50:00-07:00,0.0
2019-01-01 23:55:00-07:00,0.0
2019-01-02 00:00:00-07:00,0.0
2019-01-02 00:05:00-07:00,0.0
2019-01-02 00:10:00-07:00,0.0
2019-01-02 00:15:00-07:00,0.0
2019-01-02 00:20:00-07:00,0.0
2019-01-02 00:25:00-07:00,0.0
2019-01-02 00:30:00-07:00,0.0
2019-01-02 00:35:00-07:00,0.0
2019-01-02 00:40:00-07:00,0.0
2019-01-02 00:45:00-07:00,0.0
2019-01-02 00:50:00-07:00,0.0
2019-01-02 00:55:00-07:00,0.0
2019-01-02 01:00:00-07:00,0.0
2019-01-02 01:05:00-07:00,0.0
2019-01-02 01:10:00-07:00,0.0
2019-01-02 01:15:00-07:00,0.0
2019-01-02 01:20:00-07:00,0.0
2019-01-02 01:25:00-07:00,0.0
2019-01-02 01:30:00-07:00,0.0
2019-01-02 01:35:00-07:00,0.0
2019-01-02 01:40:00-07:00,0.0
2019-01-02 01:45:00-07:00,0.0
2019-01-02 01:50:00-07:00,0.0
2019-01-02 01:55:00-07:00,0.0
2019-01-02 02:00:00-07:00,0.0
2019-01-02 02:05:00-07:00,0.0
2019-01-02 02:10:00-07:00,0.0
2019-01-02 02:15:00-07:00,0.0
2019-01-02 02:20:00-07:00,0.0
2019-01-02 02:25:00-07:00,0.0
2019-01-02 02:30:00-07:00,0.0
2019-01-02 02:35:00-07:00,0.0
2019-01-02 02:40:00-07:00,0.0
2019-01-02 02:45:00-07:00,0.0
2019-01-02 02:50:00-07:00,0.0
2019-01-02 02:55:00-07:00,0.0
2019-01-02 03:00:00-07:00,0.0
2019-01-02 03:05:00-07:00,0.0
2019-01-02 03:10:00-07:00,0.0
2019-01-02 03:15:00-07:00,0.0
2019-01-02 03:20:00-07:00,0.0
2019-01-02 03:25:00-07:00,0.0
2019-01-02 03:30:00-07:00,0.0
2019-01-02 03:35:00-07:00,0.0
2019-01-02 03:40:00-07:00,0.0
2019-01-02 03:45:00-07:00,0.0
2019-01-02 03:50:00-07:00,0.0
2019-01-02 03:55:00-07:00,0.0
2019-01-02 04:00:00-07:00,0.0
2019-01-02 04:05:00-07:00,0.0
2019-01-02 04:10:00-07:00,0.0
2019-01-02 04:15:00-07:00,0.0
2019-01-02 04:20:00-07:00,0.0
2019-01-02 04:25:00-07:00,0.0
2019-01-02 04:30:00-07:00,0.0
2019-01-02 04:35:00-07:00,0.0
2019-01-02 04:40:00-07:00,0.0
2019-01-02 04:45:00-07:00,0.0
2019-01-02 04:50:00-07:00,0.0
2019-01-02 04:55:00-07:00,0.0
2019-01-02 05:00:00-07:00,0.0
2019-01-02 05:05:00-07:00,0.0
2019-01-02 05:10:00-07:00,0.0
2019-01-02 05:15:00-07:00,0.0
2019-01-02 05:20:00-07:00,0.0
2019-01-02 05:25:00-07:00,0.0
2019-01-02 05:30:00-07:00,0.0
2019-01-02 05:35:00-07:00,0.0
2019-01-02 05:40:00-07:00,0.0
2019-01-02 05:45:00-07:00,0.0
2019-01-02 05:50:00-07:00,0.0
2019-01-02 05:55:00-07:00,0.0
2019-01-02 06:00:00-07:00,0.0
2019-01-02 06:05:00-07:00,0.0
2019-01-02 06:10:00-07:00,0.0
2019-01-02 06:15:00-07:00,0.0
2019-01-02 06:20:00-07:00,0.0
2019-01-02 06:25:00-07:00,0.0
2019-01-02 06:30:00-07:00,0.0
2019-01-02 06:35:00-07:00,0.0
2019-01-02 06:40:00-07:00,0.0
2019-01-02 06:45:00-07:00,0.0
2019-01-02 06:50:00-07:00,0.0
2019-01-02 06:55:00-07:00,0.0
2019-01-02 07:00:00-07:00,0.0
2019-01-02 07:05:00-07:00,0.0
2019-01-02 07:10:00-07:00,0.0
2019-01-02 07:15:00-07:00,0.0
2019-01-02 07:20:00-07:00,0.0
2019-01-02 07:25:00-07:00,0.0
2019-01-02 07:30:00-07:00,0.0
2019-01-02 07:35:00-07:00,234.68167
2019-01-02 07:40:00-07:00,94.57301
2019-01-02 07:45:00-07:00,1087.8345
2019-01-02 07:50:00-07:00,1382.7332
2019-01-02 07:55:00-07:00,1663.258
2019-01-02 08:00:00-07:00,860.8134
2019-01-02 08:05:00-07:00,1061.0276
2019-01-02 08:10:00-07:00,1254.2308
2019-01-02 08:15:00-07:00,1466.2068
2019-01-02 08:20:00-07:00,1668.5592
2019-01-02 08:25:00-07:00,1869.7423
2019-01-02 08:30:00-07:00,2077.4392
2019-01-02 08:35:00-07:00,2286.3562
2019-01-02 08:40:00-07:00,2496.274
2019-01-02 08:45:00-07:00,2704.8718
2019-01-02 08:50:00-07:00,2898.479
2019-01-02 08:55:00-07:00,4958.082
2019-01-02 09:00:00-07:00,5207.7925
2019-01-02 09:05:00-07:00,5438.896
2019-01-02 09:10:00-07:00,3691.264
2019-01-02 09:15:00-07:00,5906.059
2019-01-02 09:20:00-07:00,6125.2344
2019-01-02 09:25:00-07:00,6337.654
2019-01-02 09:30:00-07:00,3107.5454
2019-01-02 09:35:00-07:00,3794.9597
2019-01-02 09:40:00-07:00,4247.5156
2019-01-02 09:45:00-07:00,4388.1865
2019-01-02 09:50:00-07:00,3804.4192
2019-01-02 09:55:00-07:00,3322.9753
2019-01-02 10:00:00-07:00,2914.386
2019-01-02 10:05:00-07:00,2534.7097
2019-01-02 10:10:00-07:00,2392.897
2019-01-02 10:15:00-07:00,2373.9653
2019-01-02 10:20:00-07:00,2353.5825
2019-01-02 10:25:00-07:00,3631.3901
2019-01-02 10:30:00-07:00,2633.5232
2019-01-02 10:35:00-07:00,2916.7993
2019-01-02 10:40:00-07:00,3201.5413
2019-01-02 10:45:00-07:00,3699.2322
2019-01-02 10:50:00-07:00,4756.221
2019-01-02 10:55:00-07:00,4963.764
2019-01-02 11:00:00-07:00,4268.4717
2019-01-02 11:05:00-07:00,3956.741
2019-01-02 11:10:00-07:00,3925.3174
2019-01-02 11:15:00-07:00,4029.0027
2019-01-02 11:20:00-07:00,4132.5474
2019-01-02 11:25:00-07:00,3728.3225
2019-01-02 11:30:00-07:00,3947.1497
2019-01-02 11:35:00-07:00,4695.4297
2019-01-02 11:40:00-07:00,5418.098
2019-01-02 11:45:00-07:00,6032.682
2019-01-02 11:50:00-07:00,5488.6465
2019-01-02 11:55:00-07:00,5559.123
2019-01-02 12:00:00-07:00,5265.1353
2019-01-02 12:05:00-07:00,6270.8994
2019-01-02 12:10:00-07:00,6366.553
2019-01-02 12:15:00-07:00,6657.3794
2019-01-02 12:20:00-07:00,6599.7695
2019-01-02 12:25:00-07:00,3864.044
2019-01-02 12:30:00-07:00,4092.4614
2019-01-02 12:35:00-07:00,6828.4766
2019-01-02 12:40:00-07:00,6852.752
2019-01-02 12:45:00-07:00,7087.82
2019-01-02 12:50:00-07:00,6476.507
2019-01-02 12:55:00-07:00,6502.012
2019-01-02 13:00:00-07:00,6909.2427
2019-01-02 13:05:00-07:00,7130.1113
2019-01-02 13:10:00-07:00,9887.459
2019-01-02 13:15:00-07:00,9818.973
2019-01-02 13:20:00-07:00,9768.221
2019-01-02 13:25:00-07:00,9706.3545
2019-01-02 13:30:00-07:00,9626.091
2019-01-02 13:35:00-07:00,9619.45
2019-01-02 13:40:00-07:00,9543.697
2019-01-02 13:45:00-07:00,9389.023
2019-01-02 13:50:00-07:00,9297.639
2019-01-02 13:55:00-07:00,9192.884
2019-01-02 14:00:00-07:00,9094.052
2019-01-02 14:05:00-07:00,8969.971
2019-01-02 14:10:00-07:00,8863.986
2019-01-02 14:15:00-07:00,8732.763
2019-01-02 14:20:00-07:00,8604.095
2019-01-02 14:25:00-07:00,8471.918
2019-01-02 14:30:00-07:00,3865.2832
2019-01-02 14:35:00-07:00,4294.658
2019-01-02 14:40:00-07:00,5257.8506
2019-01-02 14:45:00-07:00,4901.182
2019-01-02 14:50:00-07:00,4285.421
2019-01-02 14:55:00-07:00,2397.2917
2019-01-02 15:00:00-07:00,1188.1725
2019-01-02 15:05:00-07:00,916.1403
2019-01-02 15:10:00-07:00,619.7735
2019-01-02 15:15:00-07:00,3668.5461
2019-01-02 15:20:00-07:00,2583.1138
2019-01-02 15:25:00-07:00,2361.5828
2019-01-02 15:30:00-07:00,1577.9258
2019-01-02 15:35:00-07:00,985.78265
2019-01-02 15:40:00-07:00,860.7582
2019-01-02 15:45:00-07:00,1031.9045
2019-01-02 15:50:00-07:00,1120.5983
2019-01-02 15:55:00-07:00,1266.9551
2019-01-02 16:00:00-07:00,1151.3029
2019-01-02 16:05:00-07:00,1048.6833
2019-01-02 16:10:00-07:00,953.99493
2019-01-02 16:15:00-07:00,844.18286
2019-01-02 16:20:00-07:00,758.69794
2019-01-02 16:25:00-07:00,678.5964
2019-01-02 16:30:00-07:00,598.38354
2019-01-02 16:35:00-07:00,518.0593
2019-01-02 16:40:00-07:00,449.12125
2019-01-02 16:45:00-07:00,380.10126
2019-01-02 16:50:00-07:00,310.99933
2019-01-02 16:55:00-07:00,241.8154
2019-01-02 17:00:00-07:00,186.38274
2019-01-02 17:05:00-07:00,128.15242
2019-01-02 17:10:00-07:00,81.509605
2019-01-02 17:15:00-07:00,34.801846
2019-01-02 17:20:00-07:00,0.0
2019-01-02 17:25:00-07:00,0.0
2019-01-02 17:30:00-07:00,0.0
2019-01-02 17:35:00-07:00,0.0
2019-01-02 17:40:00-07:00,0.0
2019-01-02 17:45:00-07:00,0.0
2019-01-02 17:50:00-07:00,0.0
2019-01-02 17:55:00-07:00,0.0
2019-01-02 18:00:00-07:00,0.0
2019-01-02 18:05:00-07:00,0.0
2019-01-02 18:10:00-07:00,0.0
2019-01-02 18:15:00-07:00,0.0
2019-01-02 18:20:00-07:00,0.0
2019-01-02 18:25:00-07:00,0.0
2019-01-02 18:30:00-07:00,0.0
2019-01-02 18:35:00-07:00,0.0
2019-01-02 18:40:00-07:00,0.0
2019-01-02 18:45:00-07:00,0.0
2019-01-02 18:50:00-07:00,0.0
2019-01-02 18:55:00-07:00,0.0
2019-01-02 19:00:00-07:00,0.0
2019-01-02 19:05:00-07:00,0.0
2019-01-02 19:10:00-07:00,0.0
2019-01-02 19:15:00-07:00,0.0
2019-01-02 19:20:00-07:00,0.0
2019-01-02 19:25:00-07:00,0.0
2019-01-02 19:30:00-07:00,0.0
2019-01-02 19:35:00-07:00,0.0
2019-01-02 19:40:00-07:00,0.0
2019-01-02 19:45:00-07:00,0.0
2019-01-02 19:50:00-07:00,0.0
2019-01-02 19:55:00-07:00,0.0
2019-01-02 20:00:00-07:00,0.0
2019-01-02 20:05:00-07:00,0.0
2019-01-02 20:10:00-07:00,0.0
2019-01-02 20:15:00-07:00,0.0
2019-01-02 20:20:00-07:00,0.0
2019-01-02 20:25:00-07:00,0.0
2019-01-02 20:30:00-07:00,0.0
2019-01-02 20:35:00-07:00,0.0
2019-01-02 20:40:00-07:00,0.0
2019-01-02 20:45:00-07:00,0.0
2019-01-02 20:50:00-07:00,0.0
2019-01-02 20:55:00-07:00,0.0
2019-01-02 21:00:00-07:00,0.0
2019-01-02 21:05:00-07:00,0.0
2019-01-02 21:10:00-07:00,0.0
2019-01-02 21:15:00-07:00,0.0
2019-01-02 21:20:00-07:00,0.0
2019-01-02 21:25:00-07:00,0.0
2019-01-02 21:30:00-07:00,0.0
2019-01-02 21:35:00-07:00,0.0
2019-01-02 21:40:00-07:00,0.0
2019-01-02 21:45:00-07:00,0.0
2019-01-02 21:50:00-07:00,0.0
2019-01-02 21:55:00-07:00,0.0
2019-01-02 22:00:00-07:00,0.0
2019-01-02 22:05:00-07:00,0.0
2019-01-02 22:10:00-07:00,0.0
2019-01-02 22:15:00-07:00,0.0
2019-01-02 22:20:00-07:00,0.0
2019-01-02 22:25:00-07:00,0.0
2019-01-02 22:30:00-07:00,0.0
2019-01-02 22:35:00-07:00,0.0
2019-01-02 22:40:00-07:00,0.0
2019-01-02 22:45:00-07:00,0.0
2019-01-02 22:50:00-07:00,0.0
2019-01-02 22:55:00-07:00,0.0
2019-01-02 23:00:00-07:00,0.0
2019-01-02 23:05:00-07:00,0.0
2019-01-02 23:10:00-07:00,0.0
2019-01-02 23:15:00-07:00,0.0
2019-01-02 23:20:00-07:00,0.0
2019-01-02 23:25:00-07:00,0.0
2019-01-02 23:30:00-07:00,0.0
2019-01-02 23:35:00-07:00,0.0
2019-01-02 23:40:00-07:00,0.0
2019-01-02 23:45:00-07:00,0.0
2019-01-02 23:50:00-07:00,0.0
2019-01-02 23:55:00-07:00,0.0
2019-01-03 00:00:00-07:00,0.0
2019-01-03 00:05:00-07:00,0.0
2019-01-03 00:10:00-07:00,0.0
2019-01-03 00:15:00-07:00,0.0
2019-01-03 00:20:00-07:00,0.0
2019-01-03 00:25:00-07:00,0.0
2019-01-03 00:30:00-07:00,0.0
2019-01-03 00:35:00-07:00,0.0
2019-01-03 00:40:00-07:00,0.0
2019-01-03 00:45:00-07:00,0.0
2019-01-03 00:50:00-07:00,0.0
2019-01-03 00:55:00-07:00,0.0
2019-01-03 01:00:00-07:00,0.0
2019-01-03 01:05:00-07:00,0.0
2019-01-03 01:10:00-07:00,0.0
2019-01-03 01:15:00-07:00,0.0
2019-01-03 01:20:00-07:00,0.0
2019-01-03 01:25:00-07:00,0.0
2019-01-03 01:30:00-07:00,0.0
2019-01-03 01:35:00-07:00,0.0
2019-01-03 01:40:00-07:00,0.0
2019-01-03 01:45:00-07:00,0.0
2019-01-03 01:50:00-07:00,0.0
2019-01-03 01:55:00-07:00,0.0
2019-01-03 02:00:00-07:00,0.0
2019-01-03 02:05:00-07:00,0.0
2019-01-03 02:10:00-07:00,0.0
2019-01-03 02:15:00-07:00,0.0
2019-01-03 02:20:00-07:00,0.0
2019-01-03 02:25:00-07:00,0.0
2019-01-03 02:30:00-07:00,0.0
2019-01-03 02:35:00-07:00,0.0
2019-01-03 02:40:00-07:00,0.0
2019-01-03 02:45:00-07:00,0.0
2019-01-03 02:50:00-07:00,0.0
2019-01-03 02:55:00-07:00,0.0
2019-01-03 03:00:00-07:00,0.0
2019-01-03 03:05:00-07:00,0.0
2019-01-03 03:10:00-07:00,0.0
2019-01-03 03:15:00-07:00,0.0
2019-01-03 03:20:00-07:00,0.0
2019-01-03 03:25:00-07:00,0.0
2019-01-03 03:30:00-07:00,0.0
2019-01-03 03:35:00-07:00,0.0
2019-01-03 03:40:00-07:00,0.0
2019-01-03 03:45:00-07:00,0.0
2019-01-03 03:50:00-07:00,0.0
2019-01-03 03:55:00-07:00,0.0
2019-01-03 04:00:00-07:00,0.0
2019-01-03 04:05:00-07:00,0.0
2019-01-03 04:10:00-07:00,0.0
2019-01-03 04:15:00-07:00,0.0
2019-01-03 04:20:00-07:00,0.0
2019-01-03 04:25:00-07:00,0.0
2019-01-03 04:30:00-07:00,0.0
2019-01-03 04:35:00-07:00,0.0
2019-01-03 04:40:00-07:00,0.0
2019-01-03 04:45:00-07:00,0.0
2019-01-03 04:50:00-07:00,0.0
2019-01-03 04:55:00-07:00,0.0
2019-01-03 05:00:00-07:00,0.0
2019-01-03 05:05:00-07:00,0.0
2019-01-03 05:10:00-07:00,0.0
2019-01-03 05:15:00-07:00,0.0
2019-01-03 05:20:00-07:00,0.0
2019-01-03 05:25:00-07:00,0.0
2019-01-03 05:30:00-07:00,0.0
2019-01-03 05:35:00-07:00,0.0
2019-01-03 05:40:00-07:00,0.0
2019-01-03 05:45:00-07:00,0.0
2019-01-03 05:50:00-07:00,0.0
2019-01-03 05:55:00-07:00,0.0
2019-01-03 06:00:00-07:00,0.0
2019-01-03 06:05:00-07:00,0.0
